Datum,Solskenstid
2016-07-17,1665.361111111111
2016-07-18,1744.9490740740741
2016-07-19,1973.0694444444443
2016-07-20,1546.0601851851852
2016-07-21,2267.0416666666665
2016-07-22,1926.5833333333333
2016-07-23,1708.6851851851852
2016-07-24,1687.5324074074074
2016-07-25,1910.1342592592594
2016-07-26,1379.7685185185185
2016-07-27,1711.4907407407406
2016-07-28,1156.2037037037037
2016-07-29,1291.9398148148148
2016-07-30,1416.712962962963
2016-07-31,1778.4444444444443
2016-08-01,1478.662037037037
2016-08-02,1606.5092592592594
2016-08-03,1256.375
2016-08-04,933.4444444444445
2016-08-05,840.6203703703703
2016-08-06,839.1620370370371
2016-08-07,1064.9074074074074
2016-08-08,994.2083333333334
2016-08-09,780.3055555555555
2016-08-10,1001.0694444444445
2016-08-11,1513.1944444444443
2016-08-12,1107.1898148148148
2016-08-13,776.2361111111111
2016-08-14,1284.0416666666667
2016-08-15,1320.8842592592594
2016-08-16,1484.9305555555557
2016-08-17,490.0740740740741
2016-08-18,383.19444444444446
2016-08-19,676.8842592592592
2016-08-20,825.1435185185185
2016-08-21,458.912037037037
2016-08-22,1082.287037037037
2016-08-23,1541.3935185185185
2016-08-24,1494.5555555555557
2016-08-25,841.7407407407408
2016-08-26,1556.851851851852
2016-08-27,1922.787037037037
2016-08-28,326.85185185185185
2016-08-29,240.88888888888889
2016-08-30,1364.5648148148148
2016-08-31,1253.3657407407406
2016-09-01,1266.125
2016-09-02,1121.2314814814815
2016-09-03,677.3472222222222
2016-09-04,1433.138888888889
2016-09-05,1527.0972222222222
2016-09-06,1287.226851851852
2016-09-07,1136.587962962963
2016-09-08,934.4768518518518
2016-09-09,675.6064814814815
2016-09-10,1317.9953703703704
2016-09-11,1056.4490740740741
2016-09-12,1672.1527777777778
2016-09-13,1333.5601851851852
2016-09-14,1287.4722222222222
2016-09-15,1178.5277777777778
2016-09-16,1300.0185185185185
2016-09-17,1239.7037037037037
2016-09-18,832.3287037037037
2016-09-19,1213.4027777777778
2016-09-20,782.1064814814815
2016-09-21,845.6712962962963
2016-09-22,199.5787037037037
2016-09-23,536.5787037037037
2016-09-24,810.6481481481482
2016-09-25,1057.0833333333333
2016-09-26,890.3148148148148
2016-09-27,965.1898148148148
2016-09-28,593.2222222222222
2016-09-29,232.82407407407408
2016-09-30,1351.9814814814815
2016-10-01,1436.263888888889
2016-10-02,938.7407407407408
2016-10-03,1471.986111111111
2016-10-04,1256.6435185185185
2016-10-05,1286.287037037037
2016-10-06,1066.2083333333333
2016-10-07,988.8333333333334
2016-10-08,64.75925925925925
2016-10-09,36.78703703703704
2016-10-10,280.2083333333333
2016-10-11,3.7824074074074074
2016-10-12,4.055555555555555
2016-10-13,7.074074074074074
2016-10-14,107.06018518518519
2016-10-15,123.70833333333333
2016-10-16,3.550925925925926
2016-10-17,74.48611111111111
2016-10-18,23.62037037037037
2016-10-19,11.26388888888889
2016-10-20,53.541666666666664
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,2.425925925925926
2016-10-24,69.60648148148148
2016-10-25,40.56018518518518
2016-10-26,242.74537037037038
2016-10-27,413.85648148148147
2016-10-28,840.9027777777778
2016-10-29,1130.1064814814815
2016-10-30,928.8379629629629
2016-10-31,278.9675925925926
2016-11-01,29.208333333333332
2016-11-02,108.01388888888889
2016-11-03,186.57407407407408
2016-11-04,154.79166666666666
2016-11-05,45.40277777777778
2016-11-06,38.125
2016-11-07,317.5
2016-11-08,73.27314814814815
2016-11-09,165.44444444444446
2016-11-10,102.85185185185185
2016-11-11,141.75925925925927
2016-11-12,728.9398148148148
2016-11-13,322.2083333333333
2016-11-14,80.75925925925925
2016-11-15,57.72222222222222
2016-11-16,50.467592592592595
2016-11-17,544.1157407407408
2016-11-18,18.194444444444443
2016-11-19,281.30555555555554
2016-11-20,347.212962962963
2016-11-21,128.4814814814815
2016-11-22,0.5787037037037037
2016-11-23,181.02314814814815
2016-11-24,434.9074074074074
2016-11-25,44.03703703703704
2016-11-26,225.96296296296296
2016-11-27,374.3009259259259
2016-11-28,771.2037037037037
2016-11-29,139.21759259259258
2016-11-30,493.8796296296296
2016-12-01,269.75925925925924
2016-12-02,392.1388888888889
2016-12-03,246.0
2016-12-04,143.4537037037037
2016-12-05,76.98611111111111
2016-12-06,506.787037037037
2016-12-07,53.574074074074076
2016-12-08,418.1666666666667
2016-12-09,461.55555555555554
2016-12-10,12.152777777777779
2016-12-11,58.78703703703704
2016-12-12,388.7962962962963
2016-12-13,45.2037037037037
2016-12-14,541.3935185185185
2016-12-15,457.00925925925924
2016-12-16,0.046296296296296294
2016-12-17,0.13425925925925927
2016-12-18,215.1064814814815
2016-12-19,247.80555555555554
2016-12-20,0.41203703703703703
2016-12-21,64.94444444444444
2016-12-22,316.7453703703704
2016-12-23,614.2962962962963
2016-12-24,411.3796296296296
2016-12-25,337.5
2016-12-26,466.0925925925926
2016-12-27,525.9907407407408
2016-12-28,615.925925925926
2016-12-29,116.28703703703704
2016-12-30,94.8425925925926
2016-12-31,9.907407407407407
2017-01-01,274.6203703703704
2017-01-02,525.8148148148148
2017-01-03,255.84722222222223
2017-01-04,7.62962962962963
2017-01-05,510.90277777777777
2017-01-06,377.537037037037
2017-01-07,131.12962962962962
2017-01-08,110.90277777777777
2017-01-09,8.527777777777779
2017-01-10,4.277777777777778
2017-01-11,0.05555555555555555
2017-01-12,231.4212962962963
2017-01-13,380.98148148148147
2017-01-14,331.4074074074074
2017-01-15,566.2083333333334
2017-01-16,355.1388888888889
2017-01-17,63.18055555555556
2017-01-18,157.5787037037037
2017-01-19,438.8796296296296
2017-01-20,568.925925925926
2017-01-21,603.3287037037037
2017-01-22,250.375
2017-01-23,564.5694444444445
2017-01-24,378.31944444444446
2017-01-25,85.58796296296296
2017-01-26,170.24537037037038
2017-01-27,187.78703703703704
2017-01-28,275.3240740740741
2017-01-29,2.4953703703703702
2017-01-30,216.11111111111111
2017-01-31,2.162037037037037
2017-02-01,0.4537037037037037
2017-02-02,0.3611111111111111
2017-02-03,0.17592592592592593
2017-02-04,0.05092592592592592
2017-02-05,47.18518518518518
2017-02-06,48.16203703703704
2017-02-07,607.5046296296297
2017-02-08,400.6203703703704
2017-02-09,49.68518518518518
2017-02-10,198.95833333333334
2017-02-11,314.912037037037
2017-02-12,578.2361111111111
2017-02-13,1017.4027777777778
2017-02-14,1195.4027777777778
2017-02-15,1027.662037037037
2017-02-16,244.16666666666666
2017-02-17,325.7546296296296
2017-02-18,327.60185185185185
2017-02-19,393.74074074074076
2017-02-20,18.625
2017-02-21,443.19444444444446
2017-02-22,392.94444444444446
2017-02-23,850.5138888888889
2017-02-24,1412.023148148148
2017-02-25,1019.1805555555555
2017-02-26,99.20833333333333
2017-02-27,37.199074074074076
2017-02-28,104.43055555555556
2017-03-01,318.7037037037037
2017-03-02,433.7962962962963
2017-03-03,134.52777777777777
2017-03-04,40.43518518518518
2017-03-05,220.88888888888889
2017-03-06,638.1666666666666
2017-03-07,175.88888888888889
2017-03-08,298.18055555555554
2017-03-09,95.0
2017-03-10,638.0092592592592
2017-03-11,1475.1296296296296
2017-03-12,713.6898148148148
2017-03-13,374.412037037037
2017-03-14,270.7175925925926
2017-03-15,1479.638888888889
2017-03-16,879.0370370370371
2017-03-17,1167.513888888889
2017-03-18,885.6435185185185
2017-03-19,1176.6342592592594
2017-03-20,54.71296296296296
2017-03-21,869.4768518518518
2017-03-22,891.0601851851852
2017-03-23,1767.4490740740741
2017-03-24,1389.638888888889
2017-03-25,1221.351851851852
2017-03-26,1118.263888888889
2017-03-27,1246.6944444444443
2017-03-28,1390.7314814814815
2017-03-29,228.44041450777203
2017-03-30,227.09895833333334
2017-03-31,89.21875
2017-04-01,535.9813953488372
2017-04-02,1045.5
2017-04-03,1016.1342592592592
2017-04-04,943.9768518518518
2017-04-05,1067.6759259259259
2017-04-06,1069.6990740740741
2017-04-07,1314.9953703703704
2017-04-08,870.2037037037037
2017-04-09,1470.8194444444443
2017-04-10,952.0925925925926
2017-04-11,1363.726851851852
2017-04-12,309.14814814814815
2017-04-13,586.7685185185185
2017-04-14,460.10185185185185
2017-04-15,1439.4490740740741
2017-04-16,955.7222222222222
2017-04-17,1340.236111111111
2017-04-18,1621.2407407407406
2017-04-19,1761.8101851851852
2017-04-20,470.72685185185185
2017-04-21,1282.4074074074074
2017-04-22,1499.148148148148
2017-04-23,1741.4351851851852
2017-04-24,757.550925925926
2017-04-25,605.0092592592592
2017-04-26,1413.9259259259259
2017-04-27,1621.7546296296296
2017-04-28,1108.4074074074074
2017-04-29,976.9537037037037
2017-04-30,1987.1203703703704
2017-05-01,2246.0138888888887
2017-05-02,2280.759259259259
2017-05-03,2247.009259259259
2017-05-04,2314.824074074074
2017-05-05,2307.296296296296
2017-05-06,1696.837962962963
2017-05-07,984.6527777777778
2017-05-08,1221.7222222222222
2017-05-09,1565.148148148148
2017-05-10,1272.537037037037
2017-05-11,898.5648148148148
2017-05-12,1767.5925925925926
2017-05-13,1391.486111111111
2017-05-14,261.125
2017-05-15,458.5
2017-05-16,978.7870370370371
2017-05-17,43.467592592592595
2017-05-18,1446.7685185185185
2017-05-19,1587.861111111111
2017-05-20,1313.7222222222222
2017-05-21,1709.7916666666667
2017-05-22,1554.3425925925926
2017-05-23,1802.2083333333333
2017-05-24,2238.7731481481483
2017-05-25,1511.75
2017-05-26,2115.412037037037
2017-05-27,2079.0833333333335
2017-05-28,1493.3148148148148
2017-05-29,1229.1064814814815
2017-05-30,327.22222222222223
2017-05-31,763.5462962962963
2017-06-01,2019.486111111111
2017-06-02,1642.3425925925926
2017-06-03,369.5138888888889
2017-06-04,309.47222222222223
2017-06-05,1470.398148148148
2017-06-06,1858.2546296296296
2017-06-07,764.6064814814815
2017-06-08,806.8703703703703
2017-06-09,476.86574074074076
2017-06-10,1210.4675925925926
2017-06-11,837.4953703703703
2017-06-12,872.0231481481482
2017-06-13,1078.2314814814815
2017-06-14,2230.3518518518517
2017-06-15,1690.4537037037037
2017-06-16,549.5
2017-06-17,1773.3564814814815
2017-06-18,1783.7962962962963
2017-06-19,2045.5462962962963
2017-06-20,1898.4444444444443
2017-06-21,2175.25
2017-06-22,1111.3564814814815
2017-06-23,848.6388888888889
2017-06-24,1043.5277777777778
2017-06-25,1318.1805555555557
2017-06-26,1254.6574074074074
2017-06-27,1902.1805555555557
2017-06-28,2096.2175925925926
2017-06-29,1225.9537037037037
2017-06-30,937.9305555555555
2017-07-01,1237.6296296296296
2017-07-02,1208.6064814814815
2017-07-03,1517.6759259259259
2017-07-04,1498.9583333333333
2017-07-05,1900.0046296296296
2017-07-06,2072.689814814815
2017-07-07,1181.587962962963
2017-07-08,660.5601851851852
2017-07-09,1315.662037037037
2017-07-10,1377.4953703703704
2017-07-11,769.1620370370371
2017-07-12,1412.9351851851852
2017-07-13,2072.537037037037
2017-07-14,2094.2731481481483
2017-07-15,2174.1203703703704
2017-07-16,919.9120370370371
2017-07-17,1835.7824074074074
2017-07-18,1946.898148148148
2017-07-19,1885.523148148148
2017-07-20,1910.7824074074074
2017-07-21,1286.4398148148148
2017-07-22,1725.3009259259259
2017-07-23,1523.6898148148148
2017-07-24,1093.7824074074074
2017-07-25,1121.6574074074074
2017-07-26,941.7453703703703
2017-07-27,907.4305555555555
2017-07-28,1147.773148148148
2017-07-29,1221.013888888889
2017-07-30,936.5648148148148
2017-07-31,1514.9583333333333
2017-08-01,1283.476851851852
2017-08-02,1365.912037037037
2017-08-03,857.4444444444445
2017-08-04,938.324074074074
2017-08-05,1055.2685185185185
2017-08-06,916.7129629629629
2017-08-07,1433.736111111111
2017-08-08,1295.537037037037
2017-08-09,665.25
2017-08-10,1422.7685185185185
2017-08-11,1929.486111111111
2017-08-12,266.3287037037037
2017-08-13,946.1944444444445
2017-08-14,2041.888888888889
2017-08-15,1619.2037037037037
2017-08-16,792.7546296296297
2017-08-17,1601.962962962963
2017-08-18,514.6851851851852
2017-08-19,977.9629629629629
2017-08-20,1446.5925925925926
2017-08-21,1442.3148148148148
2017-08-22,1301.8148148148148
2017-08-23,1535.7685185185185
2017-08-24,1262.7824074074074
2017-08-25,525.7962962962963
2017-08-26,1400.2037037037037
2017-08-27,1103.3796296296296
2017-08-28,1381.4398148148148
2017-08-29,672.9305555555555
2017-08-30,902.9675925925926
2017-08-31,181.25925925925927
2017-09-01,1556.8842592592594
2017-09-02,674.0138888888889
2017-09-03,588.8333333333334
2017-09-04,0.9907407407407407
2017-09-05,365.40277777777777
2017-09-06,279.6203703703704
2017-09-07,413.97685185185185
2017-09-08,195.12037037037038
2017-09-09,170.49537037037038
2017-09-10,829.2546296296297
2017-09-11,551.0648148148148
2017-09-12,975.1064814814815
2017-09-13,525.2037037037037
2017-09-14,343.63425925925924
2017-09-15,788.574074074074
2017-09-16,1044.773148148148
2017-09-17,474.39814814814815
2017-09-18,591.3842592592592
2017-09-19,141.87962962962962
2017-09-20,715.6527777777778
2017-09-21,514.824074074074
2017-09-22,61.004629629629626
2017-09-23,173.83333333333334
2017-09-24,575.3101851851852
2017-09-25,887.0046296296297
2017-09-26,707.6111111111111
2017-09-27,527.3055555555555
2017-09-28,726.2546296296297
2017-09-29,53.125
2017-09-30,865.4583333333334
2017-10-01,414.26851851851853
2017-10-02,84.22222222222223
2017-10-03,445.85648148148147
2017-10-04,614.8287037037037
2017-10-05,1188.287037037037
2017-10-06,880.2731481481482
2017-10-07,158.47685185185185
2017-10-08,401.61574074074076
2017-10-09,582.9166666666666
2017-10-10,448.6574074074074
2017-10-11,358.9583333333333
2017-10-12,186.51388888888889
2017-10-13,481.52314814814815
2017-10-14,488.9537037037037
2017-10-15,379.2962962962963
2017-10-16,913.4212962962963
2017-10-17,138.5185185185185
2017-10-18,958.5601851851852
2017-10-19,1138.0
2017-10-20,146.96296296296296
2017-10-21,442.1111111111111
2017-10-22,111.65277777777777
2017-10-23,189.8935185185185
2017-10-24,40.092592592592595
2017-10-25,24.23148148148148
2017-10-26,261.76851851851853
2017-10-27,240.80555555555554
2017-10-28,492.61574074074076
2017-10-29,634.300925925926
2017-10-30,785.1481481481482
2017-10-31,485.52314814814815
2017-11-01,186.08333333333334
2017-11-02,359.0833333333333
2017-11-03,713.3564814814815
2017-11-04,156.4212962962963
2017-11-05,23.60185185185185
2017-11-06,828.4074074074074
2017-11-07,794.9814814814815
2017-11-08,309.5416666666667
2017-11-09,10.25
2017-11-10,338.31944444444446
2017-11-11,349.0925925925926
2017-11-12,792.2083333333334
2017-11-13,773.0833333333334
2017-11-14,198.92592592592592
2017-11-15,565.9212962962963
2017-11-16,653.300925925926
2017-11-17,819.0416666666666
2017-11-18,235.61111111111111
2017-11-19,93.33333333333333
2017-11-20,352.47222222222223
2017-11-21,123.89351851851852
2017-11-22,4.300925925925926
2017-11-23,48.226851851851855
2017-11-24,320.94444444444446
2017-11-25,301.5046296296296
2017-11-26,125.72685185185185
2017-11-27,123.52314814814815
2017-11-28,65.05092592592592
2017-11-29,34.495370370370374
2017-11-30,60.68981481481482
2017-12-01,101.79629629629629
2017-12-02,240.61574074074073
2017-12-03,331.3425925925926
2017-12-04,634.6111111111111
2017-12-05,11.296296296296296
2017-12-06,23.375
2017-12-07,0.125
2017-12-08,214.90277777777777
2017-12-09,115.42592592592592
2017-12-10,207.64814814814815
2017-12-11,33.00925925925926
2017-12-12,122.94444444444444
2017-12-13,53.958333333333336
2017-12-14,0.0
2017-12-15,118.19444444444444
2017-12-16,8.50925925925926
2017-12-17,492.587962962963
2017-12-18,81.93055555555556
2017-12-19,67.14351851851852
2017-12-20,42.60648148148148
2017-12-21,268.76851851851853
2017-12-22,422.77777777777777
2017-12-23,0.0
2017-12-24,7.888888888888889
2017-12-25,0.0
2017-12-26,3.236111111111111
2017-12-27,85.23611111111111
2017-12-28,4.856481481481482
2017-12-29,159.56944444444446
2017-12-30,162.88425925925927
2017-12-31,0.5277777777777778
2018-01-01,2.615740740740741
2018-01-02,189.2962962962963
2018-01-03,20.63888888888889
2018-01-04,3.337962962962963
2018-01-05,0.0
2018-01-06,227.7037037037037
2018-01-07,628.0879629629629
2018-01-08,649.7407407407408
2018-01-09,458.69444444444446
2018-01-10,172.14814814814815
2018-01-11,0.6851851851851852
2018-01-12,0.0
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,8.430555555555555
2018-01-17,5.013888888888889
2018-01-18,7.944444444444445
2018-01-19,275.3240740740741
2018-01-20,230.53703703703704
2018-01-21,470.68055555555554
2018-01-22,73.70370370370371
2018-01-23,49.875
2018-01-24,94.13888888888889
2018-01-25,606.6898148148148
2018-01-26,207.32407407407408
2018-01-27,758.1620370370371
2018-01-28,61.611111111111114
2018-01-29,0.0
2018-01-30,353.8611111111111
2018-01-31,0.0
2018-02-01,149.86574074074073
2018-02-02,54.31018518518518
2018-02-03,90.09722222222223
2018-02-04,399.00925925925924
2018-02-05,513.4953703703703
2018-02-06,21.875
2018-02-07,188.84722222222223
2018-02-08,282.43981481481484
2018-02-09,827.800925925926
2018-02-10,69.69444444444444
2018-02-11,0.6296296296296297
2018-02-12,30.38888888888889
2018-02-13,526.3472222222222
2018-02-14,294.50925925925924
2018-02-15,229.6435185185185
2018-02-16,30.083333333333332
2018-02-17,130.2314814814815
2018-02-18,77.74537037037037
2018-02-19,0.2361111111111111
2018-02-20,357.39814814814815
2018-02-21,191.13425925925927
2018-02-22,174.67592592592592
2018-02-23,156.97685185185185
2018-02-24,758.3333333333334
2018-02-25,905.0277777777778
2018-02-26,457.125
2018-02-27,471.38425925925924
2018-02-28,569.0046296296297
2018-03-01,466.0
2018-03-02,207.75
2018-03-03,451.8425925925926
2018-03-04,267.212962962963
2018-03-05,52.72222222222222
2018-03-06,0.6944444444444444
2018-03-07,307.6712962962963
2018-03-08,0.0
2018-03-09,163.77314814814815
2018-03-10,51.52777777777778
2018-03-11,63.550925925925924
2018-03-12,0.0
2018-03-13,19.40740740740741
2018-03-14,720.8796296296297
2018-03-15,909.2175925925926
2018-03-16,1268.0092592592594
2018-03-17,1505.5462962962963
2018-03-18,1694.587962962963
2018-03-19,592.0
2018-03-20,1419.2314814814815
2018-03-21,1237.2824074074074
2018-03-22,842.0416666666666
2018-03-23,809.3657407407408
2018-03-24,357.93055555555554
2018-03-25,1417.037037037037
2018-03-26,634.5138888888889
2018-03-27,1581.523148148148
2018-03-28,1768.5972222222222
2018-03-29,1686.2314814814815
2018-03-30,1353.0648148148148
2018-03-31,1120.6527777777778
2018-04-01,741.5185185185185
2018-04-02,1670.0833333333333
2018-04-03,1042.1064814814815
2018-04-04,262.3009259259259
2018-04-05,253.47685185185185
2018-04-06,1017.0694444444445
2018-04-07,1048.7962962962963
2018-04-08,841.2962962962963
2018-04-09,731.2685185185185
2018-04-10,1611.9537037037037
2018-04-11,1867.587962962963
2018-04-12,1944.3009259259259
2018-04-13,1922.763888888889
2018-04-14,1684.4722222222222
2018-04-15,313.1712962962963
2018-04-16,619.6944444444445
2018-04-17,998.1388888888889
2018-04-18,923.3611111111111
2018-04-19,1557.861111111111
2018-04-20,1839.736111111111
2018-04-21,2037.611111111111
2018-04-22,1900.1574074074074
2018-04-23,759.9444444444445
2018-04-24,507.26851851851853
2018-04-25,1150.6712962962963
2018-04-26,1290.8194444444443
2018-04-27,1114.726851851852
2018-04-28,964.9583333333334
2018-04-29,1020.2361111111111
2018-04-30,730.3379629629629
2018-05-01,501.56944444444446
2018-05-02,956.4027777777778
2018-05-03,694.9953703703703
2018-05-04,1559.4444444444443
2018-05-05,2028.898148148148
2018-05-06,2091.4861111111113
2018-05-07,2117.3425925925926
2018-05-08,2141.9583333333335
2018-05-09,2348.009259259259
2018-05-10,2153.740740740741
2018-05-11,1688.1851851851852
2018-05-12,1458.0324074074074
2018-05-13,2063.5138888888887
2018-05-14,2335.560185185185
2018-05-15,2311.921296296296
2018-05-16,2208.9166666666665
2018-05-17,1464.2175925925926
2018-05-18,2313.375
2018-05-19,2370.8981481481483
2018-05-20,2279.2453703703704
2018-05-21,2079.050925925926
2018-05-22,2065.171296296296
2018-05-23,2366.7638888888887
2018-05-24,2366.2083333333335
2018-05-25,2350.1203703703704
2018-05-26,1874.6574074074074
2018-05-27,2045.9444444444443
2018-05-28,1948.8657407407406
2018-05-29,2054.9583333333335
2018-05-30,2490.25
2018-05-31,2542.3518518518517
2018-06-01,2420.574074074074
2018-06-02,2296.7731481481483
2018-06-03,2104.4583333333335
2018-06-04,2049.847222222222
2018-06-05,1994.7824074074074
2018-06-06,1769.6203703703704
2018-06-07,2080.7824074074074
2018-06-08,2436.5416666666665
2018-06-09,2203.222222222222
2018-06-10,1700.476851851852
2018-06-11,637.1574074074074
2018-06-12,1754.736111111111
2018-06-13,1184.486111111111
2018-06-14,884.6435185185185
2018-06-15,1901.7546296296296
2018-06-16,1629.1712962962963
2018-06-17,696.625
2018-06-18,1152.6851851851852
2018-06-19,1610.4259259259259
2018-06-20,942.3518518518518
2018-06-21,294.0138888888889
2018-06-22,996.0925925925926
2018-06-23,1577.1064814814815
2018-06-24,1822.1157407407406
2018-06-25,1447.0555555555557
2018-06-26,2058.027777777778
2018-06-27,2354.5416666666665
2018-06-28,2229.1944444444443
2018-06-29,2070.7638888888887
2018-06-30,2406.2453703703704
2018-07-01,2595.837962962963
2018-07-02,1897.2685185185185
2018-07-03,1385.6157407407406
2018-07-04,2502.810185185185
2018-07-05,1808.1666666666667
2018-07-06,1774.75
2018-07-07,1208.0
2018-07-08,2356.6944444444443
2018-07-09,1233.5694444444443
2018-07-10,1801.5648148148148
2018-07-11,1960.6759259259259
2018-07-12,2019.0740740740741
2018-07-13,1937.9953703703704
2018-07-14,1986.523148148148
2018-07-15,2087.064814814815
2018-07-16,2317.3194444444443
2018-07-17,1794.537037037037
2018-07-18,1504.486111111111
2018-07-19,1670.4351851851852
2018-07-20,1831.9722222222222
2018-07-21,1697.0509259259259
2018-07-22,1951.3148148148148
2018-07-23,1916.537037037037
2018-07-24,1909.476851851852
2018-07-25,2322.375
2018-07-26,2306.5046296296296
2018-07-27,2094.2824074074074
2018-07-28,1042.0416666666667
2018-07-29,1177.875
2018-07-30,853.3564814814815
2018-07-31,1527.513888888889
2018-08-01,1526.9583333333333
2018-08-02,1535.4583333333333
2018-08-03,1670.523148148148
2018-08-04,1401.1666666666667
2018-08-05,1725.7083333333333
2018-08-06,1244.6898148148148
2018-08-07,1643.587962962963
2018-08-08,1351.3194444444443
2018-08-09,1667.6805555555557
2018-08-10,1124.287037037037
2018-08-11,1181.912037037037
2018-08-12,802.9444444444445
2018-08-13,2062.1944444444443
2018-08-14,366.31481481481484
2018-08-15,883.1111111111111
2018-08-16,856.6203703703703
2018-08-17,1139.5416666666667
2018-08-18,939.8611111111111
2018-08-19,1085.0648148148148
2018-08-20,558.9861111111111
2018-08-21,2053.9953703703704
2018-08-22,830.1342592592592
2018-08-23,1003.8518518518518
2018-08-24,638.6435185185185
2018-08-25,1416.476851851852
2018-08-26,1234.9444444444443
2018-08-27,551.2268518518518
2018-08-28,643.8796296296297
2018-08-29,629.5185185185185
2018-08-30,430.56481481481484
2018-08-31,74.83333333333333
2018-09-01,739.2453703703703
2018-09-02,1916.8333333333333
2018-09-03,1557.6666666666667
2018-09-04,1056.1342592592594
2018-09-05,1048.1527777777778
2018-09-06,540.75
2018-09-07,326.8425925925926
2018-09-08,637.8842592592592
2018-09-09,1005.1481481481482
2018-09-10,616.0925925925926
2018-09-11,213.79166666666666
2018-09-12,1043.1157407407406
2018-09-13,1353.9444444444443
2018-09-14,763.8333333333334
2018-09-15,1078.8796296296296
2018-09-16,1040.0648148148148
2018-09-17,573.6712962962963
2018-09-18,1210.6527777777778
2018-09-19,1127.638888888889
2018-09-20,775.8703703703703
2018-09-21,317.1574074074074
2018-09-22,1166.3796296296296
2018-09-23,1012.3333333333334
2018-09-24,1451.4490740740741
2018-09-25,1393.2083333333333
2018-09-26,156.9212962962963
2018-09-27,444.1574074074074
2018-09-28,1114.5416666666667
2018-09-29,633.7361111111111
2018-09-30,632.3425925925926
2018-10-01,974.3518518518518
2018-10-02,184.02777777777777
2018-10-03,1061.1296296296296
2018-10-04,510.4166666666667
2018-10-05,600.2268518518518
2018-10-06,167.24537037037038
2018-10-07,1131.2592592592594
2018-10-08,37.870370370370374
2018-10-09,204.69907407407408
2018-10-10,573.4120370370371
2018-10-11,756.7222222222222
2018-10-12,1007.4351851851852
2018-10-13,685.1388888888889
2018-10-14,1368.7777777777778
2018-10-15,1088.412037037037
2018-10-16,516.0231481481482
2018-10-17,431.5462962962963
2018-10-18,951.9675925925926
2018-10-19,1156.6805555555557
2018-10-20,667.8194444444445
2018-10-21,264.787037037037
2018-10-22,1170.8935185185185
2018-10-23,451.63425925925924
2018-10-24,991.7916666666666
2018-10-25,723.4027777777778
2018-10-26,453.9861111111111
2018-10-27,135.5
2018-10-28,723.4351851851852
2018-10-29,352.4259259259259
2018-10-30,0.0
2018-10-31,90.42592592592592
2018-11-01,428.125
2018-11-02,83.41666666666667
2018-11-03,514.8888888888889
2018-11-04,744.3101851851852
2018-11-05,0.0
2018-11-06,60.717592592592595
2018-11-07,67.72685185185185
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,199.91203703703704
2018-11-13,96.93518518518519
2018-11-14,104.61574074074075
2018-11-15,71.83333333333333
2018-11-16,668.5833333333334
2018-11-17,187.73611111111111
2018-11-18,258.06018518518516
2018-11-19,177.5185185185185
2018-11-20,193.62962962962962
2018-11-21,28.550925925925927
2018-11-22,175.83796296296296
2018-11-23,107.6574074074074
2018-11-24,322.6388888888889
2018-11-25,640.1111111111111
2018-11-26,745.6851851851852
2018-11-27,799.2592592592592
2018-11-28,634.0
2018-11-29,38.7962962962963
2018-11-30,0.0
2018-12-01,38.71296296296296
2018-12-02,0.0
2018-12-03,5.263888888888889
2018-12-04,163.125
2018-12-05,856.7407407407408
2018-12-06,209.43055555555554
2018-12-07,0.0
2018-12-08,39.73148148148148
2018-12-09,39.611111111111114
2018-12-10,30.00462962962963
2018-12-11,217.2314814814815
2018-12-12,70.7824074074074
2018-12-13,20.185185185185187
2018-12-14,68.59722222222223
2018-12-15,61.68518518518518
2018-12-16,0.0
2018-12-17,49.245370370370374
2018-12-18,16.791666666666668
2018-12-19,6.407407407407407
2018-12-20,0.0
2018-12-21,0.0
2018-12-22,0.0
2018-12-23,73.06944444444444
2018-12-24,212.37962962962962
2018-12-25,251.42592592592592
2018-12-26,385.81944444444446
2018-12-27,80.74537037037037
2018-12-28,487.56481481481484
2018-12-29,78.05555555555556
2018-12-30,281.90277777777777
2018-12-31,6.087962962962963
2019-01-01,401.10185185185185
2019-01-02,505.9259259259259
2019-01-03,344.9490740740741
2019-01-04,122.30555555555556
2019-01-05,339.39814814814815
2019-01-06,40.6712962962963
2019-01-07,43.08796296296296
2019-01-08,13.907407407407407
2019-01-09,414.61574074074076
2019-01-10,108.91666666666667
2019-01-11,319.712962962963
2019-01-12,347.75
2019-01-13,39.72222222222222
2019-01-14,694.9120370370371
2019-01-15,237.99537037037038
2019-01-16,37.8287037037037
2019-01-17,188.9351851851852
2019-01-18,823.7824074074074
2019-01-19,292.7824074074074
2019-01-20,848.7037037037037
2019-01-21,116.75
2019-01-22,4.212962962962963
2019-01-23,286.5787037037037
2019-01-24,223.38425925925927
2019-01-25,34.342592592592595
2019-01-26,115.93518518518519
2019-01-27,28.050925925925927
2019-01-28,0.0
2019-01-29,365.31018518518516
2019-01-30,56.925925925925924
2019-01-31,90.45833333333333
2019-02-01,0.0
2019-02-02,0.0
2019-02-03,167.12962962962962
2019-02-04,184.12037037037038
2019-02-05,2.134259259259259
2019-02-06,432.5324074074074
