Datum,Snödjup
2019-12-12,0.0019047619047619048
2019-12-13,0.0014285714285714286
2019-12-14,0.0044444444444444444
2019-12-15,0.0047619047619047615
2019-12-16,0.007313432835820895
2019-12-17,0.004090909090909091
2019-12-18,0.007575757575757576
2019-12-19,0.006825396825396826
2019-12-20,0.009838709677419354
2019-12-21,0.005573770491803279
2019-12-22,0.004912280701754386
2019-12-23,0.004032258064516129
2019-12-24,0.00423728813559322
2019-12-25,0.0075409836065573775
2019-12-26,0.011111111111111112
2019-12-27,0.011111111111111112
2019-12-28,0.011475409836065575
2019-12-29,0.010634920634920636
2019-12-30,0.0040625
2019-12-31,0.004193548387096774
2020-01-01,0.004098360655737705
2020-01-02,0.004098360655737705
2020-01-03,0.003709677419354839
2020-01-04,0.0038333333333333336
2020-01-05,0.0033333333333333335
2020-01-06,0.003650793650793651
2020-01-07,0.0028125
2020-01-08,0.0018461538461538461
2020-01-09,0.0016666666666666668
2020-01-10,0.001746031746031746
2020-01-11,0.0017741935483870969
2020-01-12,0.001639344262295082
2020-01-13,0.0013636363636363635
2020-01-14,0.00140625
2020-01-15,0.0013432835820895521
2020-01-16,0.0010606060606060607
2020-01-17,0.00078125
2020-01-18,0.0008474576271186442
2020-01-19,0.0006557377049180328
2020-01-20,0.0005970149253731343
2020-01-21,0.0005970149253731343
2020-01-22,0.00045454545454545455
2020-01-23,0.00044776119402985075
2020-01-24,0.0003076923076923077
2020-01-25,0.0003278688524590164
2020-01-26,0.0003225806451612903
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.00196969696969697
2020-01-30,0.0016923076923076924
2020-01-31,0.006190476190476191
2020-02-01,0.0017741935483870969
2020-02-02,0.0004838709677419355
2020-02-03,0.00046875
2020-02-04,0.01
2020-02-05,0.019682539682539683
2020-02-06,0.005967741935483871
2020-02-07,0.00234375
2020-02-08,0.0008474576271186442
2020-02-09,0.0006557377049180328
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0020634920634920637
2020-02-14,0.00046875
2020-02-15,0.000819672131147541
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0004918032786885246
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.00421875
2020-02-26,0.030000000000000002
2020-02-27,0.029846153846153845
2020-02-28,0.03230769230769231
2020-02-29,0.030500000000000003
2020-03-01,0.026774193548387098
2020-03-02,0.01787878787878788
2020-03-03,0.009076923076923078
2020-03-04,0.015846153846153847
2020-03-05,0.016984126984126983
2020-03-06,0.01924242424242424
2020-03-07,0.014193548387096775
2020-03-08,0.014406779661016951
2020-03-09,0.004603174603174604
2020-03-10,0.0009836065573770492
2020-03-11,0.0006451612903225806
2020-03-12,0.0
2020-03-13,0.0005
2020-03-14,0.01203125
2020-03-15,0.0073437500000000005
2020-03-16,0.0004761904761904762
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.00015384615384615385
2020-03-22,0.0030303030303030303
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0009230769230769231
2020-03-30,0.00015151515151515152
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.004029850746268657
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0038805970149253734
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.00045454545454545455
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.00031746031746031746
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0014925373134328358
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0004225352112676056
2020-10-21,0.0007042253521126761
2020-10-22,0.0
2020-10-23,0.00041666666666666664
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0005633802816901409
2020-11-20,0.0009722222222222221
2020-11-21,0.004202898550724638
2020-11-22,0.0007246376811594203
2020-11-23,0.0007042253521126761
2020-11-24,0.0007142857142857143
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,0.0
2020-11-28,0.00014492753623188405
2020-11-29,0.0002898550724637681
2020-11-30,0.0010294117647058824
2020-12-01,0.0036619718309859155
2020-12-02,0.001142857142857143
2020-12-03,0.0027142857142857142
2020-12-04,0.01788732394366197
2020-12-05,0.005909090909090909
2020-12-06,0.003384615384615385
2020-12-07,0.001
2020-12-08,0.0008333333333333333
2020-12-09,0.0011267605633802818
2020-12-10,0.0008450704225352112
2020-12-11,0.0017142857142857144
2020-12-12,0.004029850746268657
2020-12-13,0.0016417910447761193
2020-12-14,0.0012676056338028169
2020-12-15,0.004383561643835616
2020-12-16,0.0014084507042253522
2020-12-17,0.0014492753623188406
2020-12-18,0.0015942028985507246
2020-12-19,0.0013636363636363635
2020-12-20,0.0011940298507462687
2020-12-21,0.0005555555555555556
2020-12-22,0.00028571428571428574
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,0.0006060606060606061
2020-12-26,0.004328358208955225
2020-12-27,0.00582089552238806
2020-12-28,0.006470588235294119
2020-12-29,0.0052173913043478265
2020-12-30,0.004264705882352941
2020-12-31,0.011194029850746268
2021-01-01,0.009076923076923076
2021-01-02,0.01123076923076923
2021-01-03,0.011846153846153847
2021-01-04,0.015915492957746476
2021-01-05,0.019444444444444445
2021-01-06,0.0173134328358209
2021-01-07,0.02739130434782609
2021-01-08,0.03784615384615385
2021-01-09,0.04079365079365079
2021-01-10,0.04777777777777778
2021-01-11,0.06338028169014084
2021-01-12,0.07916666666666666
2021-01-13,0.08638888888888889
2021-01-14,0.10361111111111111
2021-01-15,0.10652777777777778
2021-01-16,0.10234375
2021-01-17,0.09815384615384615
2021-01-18,0.09942857142857142
2021-01-19,0.0972463768115942
2021-01-20,0.08857142857142858
2021-01-21,0.07739130434782608
2021-01-22,0.056805555555555554
2021-01-23,0.04454545454545455
2021-01-24,0.04014925373134328
2021-01-25,0.04746478873239437
2021-01-26,0.05722222222222222
2021-01-27,0.05183098591549296
2021-01-28,0.07608695652173914
2021-01-29,0.11785714285714285
2021-01-30,0.11676923076923076
2021-01-31,0.11880597014925373
2021-02-01,0.1212676056338028
2021-02-02,0.13577464788732396
2021-02-03,0.15472222222222223
2021-02-04,0.15285714285714286
2021-02-05,0.14928571428571427
2021-02-06,0.15409090909090908
2021-02-07,0.15461538461538463
2021-02-08,0.15263888888888888
2021-02-09,0.1577142857142857
2021-02-10,0.1623943661971831
2021-02-11,0.16736111111111113
2021-02-12,0.16956521739130434
2021-02-13,0.16476923076923078
2021-02-14,0.15984615384615386
2021-02-15,0.15638888888888888
2021-02-16,0.14757142857142858
2021-02-17,0.14971428571428572
2021-02-18,0.15958333333333333
2021-02-19,0.14514285714285716
2021-02-20,0.11703125
2021-02-21,0.07014705882352942
2021-02-22,0.04888888888888889
2021-02-23,0.03589041095890411
2021-02-24,0.027297297297297296
2021-02-25,0.007600000000000001
2021-02-26,0.002972972972972973
2021-02-27,0.00273972602739726
2021-02-28,0.002567567567567568
2021-03-01,0.0023943661971830986
2021-03-02,0.005138888888888889
2021-03-03,0.0022535211267605635
2021-03-04,0.0022535211267605635
2021-03-05,0.0020833333333333333
2021-03-06,0.002318840579710145
2021-03-07,0.005223880597014925
2021-03-08,0.0030555555555555557
2021-03-09,0.004225352112676056
2021-03-10,0.007142857142857143
2021-03-11,0.01442857142857143
2021-03-12,0.04123287671232877
2021-03-13,0.01656716417910448
2021-03-14,0.015454545454545455
2021-03-15,0.011884057971014494
2021-03-16,0.007000000000000001
2021-03-17,0.005571428571428572
2021-03-18,0.004428571428571428
2021-03-19,0.008285714285714285
2021-03-20,0.003088235294117647
2021-03-21,0.0024637681159420293
2021-03-22,0.002361111111111111
2021-03-23,0.002361111111111111
2021-03-24,0.0044444444444444444
2021-03-25,0.0019444444444444446
2021-03-26,0.0018055555555555557
2021-03-27,0.0014705882352941176
2021-03-28,0.0023188405797101444
2021-03-29,0.0017808219178082193
2021-03-30,0.00041666666666666664
2021-03-31,0.0
2021-04-01,0.0
2021-04-02,0.0
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,0.009863013698630137
2021-04-06,0.002567567567567568
2021-04-07,0.002027027027027027
2021-04-08,0.000273972602739726
2021-04-09,0.0006849315068493151
2021-04-10,0.0002777777777777778
2021-04-11,0.0
2021-04-12,0.020416666666666666
2021-04-13,0.00863013698630137
2021-04-14,0.001081081081081081
2021-04-15,0.0
2021-04-16,0.0
2021-04-17,0.0
2021-04-18,0.0
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.011780821917808219
2021-04-23,0.0022972972972972973
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,0.0
2021-04-28,0.0
2021-04-29,0.0
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,0.0
2021-05-03,0.0
2021-05-04,0.0
2021-05-05,0.000547945205479452
2021-05-06,0.00041666666666666664
2021-05-07,0.0
2021-05-08,0.0
2021-05-09,0.0
2021-05-10,0.0
2021-05-11,0.0
2021-05-12,0.0
2021-05-13,0.0
2021-05-14,0.0
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.0
2021-05-22,0.0
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,0.0
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-12,0.0
2021-06-13,0.0
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.0
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,0.0
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,0.0
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,0.0
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,0.0
2021-08-09,0.0
2021-08-10,0.0
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.0
2021-08-14,0.0
2021-08-15,0.0
2021-08-16,0.0
2021-08-17,0.0
2021-08-18,0.0
2021-08-19,0.0
2021-08-20,0.0
2021-08-21,0.0
2021-08-22,0.0
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,0.0
2021-08-26,0.0
2021-08-27,0.0
2021-08-28,0.0
2021-08-29,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,0.0
2021-09-02,0.0
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,0.0
2021-09-06,0.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,0.0
2021-09-10,0.0
2021-09-11,0.0
2021-09-12,0.0
2021-09-13,0.0
2021-09-14,0.0
2021-09-15,0.0
2021-09-16,0.0
2021-09-17,0.0
2021-09-18,0.0
2021-09-19,0.0
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-02,0.0
2021-10-03,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-16,0.0
2021-10-17,0.0
2021-10-18,0.0
2021-10-19,0.0002702702702702703
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-06,0.0
2021-11-07,0.00014705882352941178
2021-11-08,0.0002666666666666667
2021-11-09,0.002465753424657534
2021-11-10,0.00041095890410958907
2021-11-11,0.000273972602739726
2021-11-12,0.000136986301369863
2021-11-13,0.00014705882352941178
2021-11-14,0.0
2021-11-15,0.00013513513513513514
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.0002702702702702703
2021-11-20,0.00014084507042253522
2021-11-21,0.00014084507042253522
2021-11-22,0.0004054054054054054
2021-11-23,0.0005405405405405405
2021-11-24,0.0002702702702702703
2021-11-25,0.00013513513513513514
2021-11-26,0.0043055555555555555
2021-11-27,0.008181818181818182
2021-11-28,0.01818181818181818
2021-11-29,0.016619718309859158
2021-11-30,0.018611111111111113
2021-12-01,0.020555555555555556
2021-12-02,0.050138888888888886
2021-12-03,0.05514285714285714
2021-12-04,0.06412698412698413
2021-12-05,0.06046153846153846
2021-12-06,0.05671428571428571
2021-12-07,0.05557142857142857
2021-12-08,0.05764705882352941
2021-12-09,0.05385714285714286
2021-12-10,0.07567164179104478
2021-12-11,0.09078125000000001
2021-12-12,0.08484375
2021-12-13,0.07714285714285715
2021-12-14,0.042054794520547945
2021-12-15,0.02
2021-12-16,0.008266666666666667
2021-12-17,0.007066666666666667
2021-12-18,0.005797101449275362
2021-12-19,0.00391304347826087
2021-12-20,0.00547945205479452
2021-12-21,0.007083333333333334
2021-12-22,0.014
2021-12-23,0.01652173913043478
2021-12-24,0.03861538461538462
2021-12-25,0.03888888888888889
2021-12-26,0.03873015873015873
2021-12-27,0.037647058823529415
2021-12-28,0.03859375
2021-12-29,0.07671875
2021-12-30,0.06935483870967742
2021-12-31,0.018823529411764708
2022-01-01,0.016923076923076926
2022-01-02,0.036307692307692305
2022-01-03,0.02441176470588235
2022-01-04,0.015000000000000001
2022-01-05,0.02397058823529412
2022-01-06,0.03428571428571429
2022-01-07,0.03421875
2022-01-08,0.08129032258064516
2022-01-09,0.08777777777777779
2022-01-10,0.08657142857142858
2022-01-11,0.0811764705882353
2022-01-12,0.0782608695652174
2022-01-13,0.030434782608695653
2022-01-14,0.018260869565217393
2022-01-15,0.01707692307692308
2022-01-16,0.015303030303030303
2022-01-17,0.01442857142857143
2022-01-18,0.014571428571428572
2022-01-19,0.014084507042253521
2022-01-20,0.0372463768115942
2022-01-21,0.03402985074626866
2022-01-22,0.03125
2022-01-23,0.0296875
2022-01-24,0.021690140845070423
2022-01-25,0.013857142857142856
2022-01-26,0.013285714285714284
2022-01-27,0.013043478260869566
2022-01-28,0.018142857142857145
2022-01-29,0.015522388059701494
2022-01-30,0.019090909090909092
2022-01-31,0.020428571428571428
2022-02-01,0.019705882352941177
2022-02-02,0.038
2022-02-03,0.0391304347826087
2022-02-04,0.02436619718309859
2022-02-05,0.014179104477611941
2022-02-06,0.014179104477611941
2022-02-07,0.015416666666666669
2022-02-08,0.014722222222222223
2022-02-09,0.01821917808219178
2022-02-10,0.01684931506849315
2022-02-11,0.016575342465753425
2022-02-12,0.011470588235294116
2022-02-13,0.014558823529411765
2022-02-14,0.022361111111111113
2022-02-15,0.021369863013698632
2022-02-16,0.025915492957746485
2022-02-17,0.025492957746478875
2022-02-18,0.022083333333333333
2022-02-19,0.061969696969696966
2022-02-20,0.05890625
2022-02-21,0.07549295774647888
2022-02-22,0.13154929577464788
2022-02-23,0.1535211267605634
2022-02-24,0.08449275362318841
2022-02-25,0.06671428571428571
2022-02-26,0.0546875
2022-02-27,0.046875
2022-02-28,0.04043478260869565
2022-03-01,0.036521739130434785
2022-03-02,0.03217391304347826
2022-03-03,0.029852941176470586
2022-03-04,0.03470588235294118
2022-03-05,0.02907692307692308
2022-03-06,0.02846153846153846
2022-03-07,0.025277777777777777
2022-03-08,0.023424657534246576
2022-03-09,0.02164383561643836
2022-03-10,0.020845070422535212
2022-03-11,0.018767123287671234
2022-03-12,0.019701492537313434
2022-03-13,0.0191044776119403
2022-03-14,0.017123287671232876
2022-03-15,0.015342465753424659
2022-03-16,0.015416666666666669
2022-03-17,0.014109589041095891
2022-03-18,0.017397260273972603
2022-03-19,0.010588235294117647
2022-03-20,0.007941176470588236
2022-03-21,0.006301369863013699
2022-03-22,0.005616438356164383
2022-03-23,0.00547945205479452
2022-03-24,0.004722222222222222
2022-03-25,0.0044444444444444444
2022-03-26,0.004411764705882353
2022-03-27,0.004179104477611941
2022-03-28,0.0037500000000000003
2022-03-29,0.005138888888888889
2022-03-30,0.005416666666666667
2022-03-31,0.0038356164383561648
2022-04-01,0.005571428571428572
2022-04-02,0.005076923076923077
2022-04-03,0.004029850746268657
2022-04-04,0.004722222222222222
2022-04-05,0.02397058823529412
2022-04-06,0.011014492753623189
2022-04-07,0.017681159420289853
2022-04-08,0.06434782608695652
2022-04-09,0.0756923076923077
2022-04-10,0.049090909090909095
2022-04-11,0.028591549295774652
2022-04-12,0.016805555555555556
2022-04-13,0.011690140845070423
2022-04-14,0.009014084507042254
2022-04-15,0.006911764705882353
2022-04-16,0.004925373134328358
2022-04-17,0.0038805970149253734
2022-04-18,0.0022058823529411764
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.00014492753623188405
2022-11-18,0.0004225352112676056
2022-11-19,0.008676470588235294
2022-11-20,0.03477611940298508
2022-11-21,0.09029411764705882
2022-11-22,0.11323529411764706
2022-11-23,0.06791044776119402
2022-11-24,0.04594202898550725
2022-11-25,0.027941176470588237
2022-11-26,0.019701492537313434
2022-11-27,0.013432835820895522
2022-11-28,0.008194444444444443
2022-11-29,0.0043661971830985915
