Datum,Lufttemperatur
2016-07-05,14.837878787878788
2016-07-06,15.637878787878787
2016-07-07,15.377272727272727
2016-07-08,16.18769230769231
2016-07-09,16.03787878787879
2016-07-10,16.45846153846154
2016-07-11,17.304615384615385
2016-07-12,16.652307692307694
2016-07-13,15.806060606060607
2016-07-14,16.36060606060606
2016-07-15,16.393939393939394
2016-07-16,16.03181818181818
2016-07-17,16.246969696969696
2016-07-18,15.75151515151515
2016-07-19,16.416666666666668
2016-07-20,18.686363636363637
2016-07-21,19.20151515151515
2016-07-22,19.496969696969696
2016-07-23,19.875757575757575
2016-07-24,21.28787878787879
2016-07-25,20.986363636363635
2016-07-26,19.28787878787879
2016-07-27,17.64848484848485
2016-07-28,18.116666666666667
2016-07-29,17.663636363636364
2016-07-30,17.76818181818182
2016-07-31,16.46818181818182
2016-08-01,15.734328358208955
2016-08-02,15.665671641791043
2016-08-03,15.570149253731344
2016-08-04,16.635820895522386
2016-08-05,17.24776119402985
2016-08-06,16.46268656716418
2016-08-07,16.402985074626866
2016-08-08,16.423880597014925
2016-08-09,13.877611940298507
2016-08-10,11.459701492537313
2016-08-11,11.132835820895522
2016-08-12,11.602985074626865
2016-08-13,16.30597014925373
2016-08-14,14.75223880597015
2016-08-15,13.828358208955224
2016-08-16,15.070149253731344
2016-08-17,14.013432835820895
2016-08-18,14.643283582089552
2016-08-19,14.983582089552238
2016-08-20,15.38358208955224
2016-08-21,16.0044776119403
2016-08-22,15.91044776119403
2016-08-23,16.65671641791045
2016-08-24,16.070149253731344
2016-08-25,18.108955223880596
2016-08-26,19.417910447761194
2016-08-27,16.98507462686567
2016-08-28,12.149253731343284
2016-08-29,12.698507462686566
2016-08-30,13.229850746268657
2016-08-31,16.15223880597015
2016-09-01,16.42686567164179
2016-09-02,15.117910447761194
2016-09-03,15.047761194029851
2016-09-04,13.476119402985073
2016-09-05,12.64179104477612
2016-09-06,14.780597014925373
2016-09-07,18.297014925373137
2016-09-08,16.513432835820897
2016-09-09,16.476119402985077
2016-09-10,16.17727272727273
2016-09-11,16.292424242424243
2016-09-12,13.83939393939394
2016-09-13,16.236363636363635
2016-09-14,17.15757575757576
2016-09-15,17.274242424242424
2016-09-16,14.031818181818181
2016-09-17,11.840909090909092
2016-09-18,12.467164179104477
2016-09-19,13.228358208955223
2016-09-20,13.834328358208955
2016-09-21,12.749253731343284
2016-09-22,12.197014925373136
2016-09-23,11.899999999999999
2016-09-24,11.607462686567166
2016-09-25,13.541791044776119
2016-09-26,13.470149253731343
2016-09-27,13.219402985074627
2016-09-28,13.582089552238806
2016-09-29,13.395522388059701
2016-09-30,11.753731343283581
2016-10-01,9.961194029850747
2016-10-02,8.659701492537314
2016-10-03,7.380597014925373
2016-10-04,6.167164179104478
2016-10-05,6.219402985074627
2016-10-06,7.535820895522388
2016-10-07,8.594029850746267
2016-10-08,7.340298507462687
2016-10-09,7.411940298507463
2016-10-10,7.13731343283582
2016-10-11,6.728358208955224
2016-10-12,6.017910447761194
2016-10-13,4.7835820895522385
2016-10-14,4.652238805970149
2016-10-15,5.644776119402985
2016-10-16,6.659701492537313
2016-10-17,6.913432835820895
2016-10-18,7.117910447761194
2016-10-19,7.746268656716418
2016-10-20,6.855223880597015
2016-10-21,5.701492537313433
2016-10-22,3.8059701492537314
2016-10-23,4.901492537313432
2016-10-24,5.840298507462687
2016-10-25,4.3283582089552235
2016-10-26,4.034328358208955
2016-10-27,8.740298507462686
2016-10-28,8.5955223880597
2016-10-29,5.931343283582089
2016-10-30,5.143283582089553
2016-10-31,4.535820895522388
2016-11-01,4.143283582089553
2016-11-02,1.5850746268656717
2016-11-03,-0.091044776119403
2016-11-04,-0.9238805970149253
2016-11-05,0.8656716417910447
2016-11-06,-1.4328358208955223
2016-11-07,-3.6402985074626866
2016-11-08,-2.8582089552238807
2016-11-09,-2.7671641791044777
2016-11-10,-1.8893939393939394
2016-11-11,-2.7136363636363634
2016-11-12,-2.3848484848484848
2016-11-13,0.7181818181818181
2016-11-14,2.140909090909091
2016-11-15,3.8772727272727274
2016-11-16,2.3954545454545455
2016-11-17,3.809090909090909
2016-11-18,4.53939393939394
2016-11-19,4.010606060606061
2016-11-20,3.337878787878788
2016-11-21,6.378787878787879
2016-11-22,6.962121212121212
2016-11-23,6.765151515151516
2016-11-24,1.8727272727272726
2016-11-25,2.690909090909091
2016-11-26,5.516666666666667
2016-11-27,1.6530303030303028
2016-11-28,-1.0955223880597016
2016-11-29,0.7333333333333333
2016-11-30,0.9287878787878788
2016-12-01,-0.8461538461538461
2016-12-02,-0.3261538461538461
2016-12-03,-2.9430769230769234
2016-12-04,-0.7727272727272727
2016-12-05,3.6363636363636362
2016-12-06,-2.712121212121212
2016-12-07,1.4030303030303028
2016-12-08,7.159090909090909
2016-12-09,5.5196969696969695
2016-12-10,2.437878787878788
2016-12-11,0.5424242424242424
2016-12-12,-3.727272727272727
2016-12-13,0.38333333333333336
2016-12-14,-1.7212121212121212
2016-12-15,-3.6666666666666665
2016-12-16,-0.35454545454545455
2016-12-17,0.7567164179104479
2016-12-18,0.5746268656716418
2016-12-19,2.943283582089552
2016-12-20,4.022388059701493
2016-12-21,1.8059701492537314
2016-12-22,4.1358208955223885
2016-12-23,2.9776119402985075
2016-12-24,3.982089552238806
2016-12-25,3.8
2016-12-26,4.548484848484848
2016-12-27,2.6348484848484848
2016-12-28,-0.8208955223880597
2016-12-29,3.4417910447761195
2016-12-30,5.658208955223881
2016-12-31,7.792537313432836
2017-01-01,2.5014925373134327
2017-01-02,-2.2522388059701495
2017-01-03,-3.0
2017-01-04,-3.4985074626865673
2017-01-05,-11.83731343283582
2017-01-06,-9.602985074626865
2017-01-07,-2.9134328358208954
2017-01-08,-3.829850746268657
2017-01-09,1.173134328358209
2017-01-10,1.1432835820895522
2017-01-11,1.3985074626865672
2017-01-12,1.6089552238805969
2017-01-13,-1.225373134328358
2017-01-14,-3.0880597014925373
2017-01-15,-5.132835820895522
2017-01-16,-4.688059701492538
2017-01-17,-2.9328358208955225
2017-01-18,1.3348484848484847
2017-01-19,3.074242424242424
2017-01-20,2.8636363636363638
2017-01-21,0.12424242424242424
2017-01-22,0.18333333333333335
2017-01-23,1.0318181818181817
2017-01-24,-1.6893939393939394
2017-01-25,1.4742424242424241
2017-01-26,2.331818181818182
2017-01-27,-0.9681818181818181
2017-01-28,-2.0954545454545457
2017-01-29,-1.006060606060606
2017-01-30,1.2348484848484849
2017-01-31,-0.5090909090909091
2017-02-01,-0.6863636363636363
2017-02-02,-0.5621212121212121
2017-02-03,-0.4575757575757576
2017-02-04,0.04545454545454545
2017-02-05,0.34545454545454546
2017-02-06,-1.8666666666666667
2017-02-07,-5.329850746268657
2017-02-08,-5.123880597014925
2017-02-09,-3.7119402985074625
2017-02-10,-2.3746268656716416
2017-02-11,-3.577611940298507
2017-02-12,-3.6696969696969695
2017-02-13,-1.662121212121212
2017-02-14,-0.5
2017-02-15,-1.7328358208955223
2017-02-16,-0.5208955223880597
2017-02-17,1.3686567164179104
2017-02-18,-0.01343283582089553
2017-02-19,4.049253731343284
2017-02-20,3.9462686567164176
2017-02-21,0.20757575757575758
2017-02-22,1.45
2017-02-23,-0.9925373134328358
2017-02-24,-3.1328358208955223
2017-02-25,-2.037313432835821
2017-02-26,0.7701492537313434
2017-02-27,2.8597014925373134
2017-02-28,3.41044776119403
2017-03-01,2.3223880597014923
2017-03-02,1.7835820895522387
2017-03-03,1.5626865671641792
2017-03-04,0.6985074626865672
2017-03-05,-1.528358208955224
2017-03-06,-2.464179104477612
2017-03-07,-3.344776119402985
2017-03-08,-2.2597014925373133
2017-03-09,1.864179104477612
2017-03-10,1.7238805970149254
2017-03-11,0.28059701492537314
2017-03-12,1.6313432835820896
2017-03-13,1.9567164179104477
2017-03-14,4.6716417910447765
2017-03-15,5.768656716417911
2017-03-16,4.199999999999999
2017-03-17,4.667164179104478
2017-03-18,1.7671641791044777
2017-03-19,0.35074626865671643
2017-03-20,1.774626865671642
2017-03-21,4.110447761194029
2017-03-22,4.355223880597015
2017-03-23,2.225373134328358
2017-03-24,2.562686567164179
2017-03-25,4.749253731343283
2017-03-26,8.06865671641791
2017-03-27,8.07910447761194
2017-03-28,4.586567164179105
2017-03-29,2.7417910447761193
2017-03-30,1.61044776119403
2017-03-31,4.5910447761194035
2017-04-01,7.300000000000001
2017-04-02,8.101492537313431
2017-04-03,5.177611940298507
2017-04-04,5.956716417910448
2017-04-05,6.037313432835821
2017-04-06,4.638805970149254
2017-04-07,6.522388059701493
2017-04-08,6.407462686567165
2017-04-09,7.811940298507462
2017-04-10,7.788059701492537
2017-04-11,5.213432835820896
2017-04-12,3.68955223880597
2017-04-13,2.4298507462686567
2017-04-14,0.4626865671641791
2017-04-15,-0.2716417910447761
2017-04-16,-0.13880597014925375
2017-04-17,0.27910447761194035
2017-04-18,0.9283582089552239
2017-04-19,2.755223880597015
2017-04-20,4.843283582089552
2017-04-21,7.12089552238806
2017-04-22,5.561194029850746
2017-04-23,4.195522388059702
2017-04-24,2.729850746268657
2017-04-25,2.437313432835821
2017-04-26,3.905970149253731
2017-04-27,3.8507462686567164
2017-04-28,4.347761194029851
2017-04-29,4.792537313432836
2017-04-30,6.026865671641791
2017-05-01,7.747761194029851
2017-05-02,8.891044776119404
2017-05-03,8.549253731343283
2017-05-04,7.822388059701493
2017-05-05,10.244776119402985
2017-05-06,11.229850746268657
2017-05-07,7.540298507462686
2017-05-08,3.8761194029850743
2017-05-09,2.837313432835821
2017-05-10,2.8656716417910446
2017-05-11,3.3656716417910446
2017-05-12,6.792537313432836
2017-05-13,7.7388059701492535
2017-05-14,10.25223880597015
2017-05-15,8.298484848484849
2017-05-16,8.742424242424242
2017-05-17,10.875757575757575
2017-05-18,16.633333333333333
2017-05-19,16.79848484848485
2017-05-20,14.372727272727273
2017-05-21,13.378787878787879
2017-05-22,12.401492537313432
2017-05-23,12.399999999999999
2017-05-24,13.807462686567165
2017-05-25,13.871641791044775
2017-05-26,15.076119402985075
2017-05-27,17.922388059701493
2017-05-28,18.044776119402986
2017-05-29,14.425373134328359
2017-05-30,12.261194029850746
2017-05-31,12.458208955223881
2017-06-01,10.748484848484848
2017-06-02,10.440909090909091
2017-06-03,10.796969696969697
2017-06-04,12.48181818181818
2017-06-05,13.434848484848485
2017-06-06,15.425757575757576
2017-06-07,13.342424242424244
2017-06-08,12.274242424242425
2017-06-09,13.287878787878787
2017-06-10,14.933333333333334
2017-06-11,14.403030303030304
2017-06-12,14.036363636363635
2017-06-13,14.334328358208955
2017-06-14,15.746268656716419
2017-06-15,16.31940298507463
2017-06-16,15.767164179104478
2017-06-17,17.432835820895523
2017-06-18,18.964179104477612
2017-06-19,17.98358208955224
2017-06-20,15.449253731343282
2017-06-21,14.476119402985073
2017-06-22,13.850746268656716
2017-06-23,14.753731343283581
2017-06-24,15.161194029850746
2017-06-25,13.346268656716418
2017-06-26,13.701492537313433
2017-06-27,13.740298507462686
2017-06-28,14.656716417910447
2017-06-29,14.983582089552238
2017-06-30,16.07313432835821
2017-07-01,16.761194029850746
2017-07-02,15.547761194029851
2017-07-03,14.82686567164179
2017-07-04,14.2
2017-07-05,13.594029850746267
2017-07-06,14.26865671641791
2017-07-07,15.879104477611941
2017-07-08,15.195522388059702
2017-07-09,15.926153846153847
2017-07-10,16.26060606060606
2017-07-11,16.815384615384616
2017-07-12,16.433846153846154
2017-07-13,14.883076923076922
2017-07-14,15.226153846153847
2017-07-15,16.186153846153843
2017-07-16,15.533846153846154
2017-07-17,15.464615384615385
2017-07-18,15.784375
2017-07-19,15.734375
2017-07-20,16.9203125
2017-07-21,16.483076923076926
2017-07-22,16.952307692307695
2017-07-23,17.003076923076925
2017-07-24,16.68
2017-07-25,16.093939393939394
2017-07-26,16.570149253731344
2017-07-27,17.55223880597015
2017-07-28,16.801492537313433
2017-07-29,16.03880597014925
2017-07-30,17.307462686567163
2017-07-31,17.786567164179104
2017-08-01,17.738805970149254
2017-08-02,16.70151515151515
2017-08-03,16.063636363636363
2017-08-04,16.30606060606061
2017-08-05,16.154545454545456
2017-08-06,15.407575757575756
2017-08-07,15.784848484848483
2017-08-08,17.34090909090909
2017-08-09,17.024242424242424
2017-08-10,17.64090909090909
2017-08-11,17.38030303030303
2017-08-12,16.215151515151515
2017-08-13,14.566666666666666
2017-08-14,14.327272727272728
2017-08-15,15.311940298507464
2017-08-16,16.550746268656717
2017-08-17,15.779104477611941
2017-08-18,16.508955223880594
2017-08-19,15.928358208955224
2017-08-20,14.938805970149254
2017-08-21,14.085074626865673
2017-08-22,13.450746268656717
2017-08-23,12.985074626865671
2017-08-24,13.26865671641791
2017-08-25,13.56865671641791
2017-08-26,13.297014925373134
2017-08-27,13.038805970149253
2017-08-28,13.132835820895522
2017-08-29,16.96865671641791
2017-08-30,16.18059701492537
2017-08-31,13.091044776119404
2017-09-01,13.461194029850747
2017-09-02,12.464179104477612
2017-09-03,12.625373134328358
2017-09-04,12.344776119402985
2017-09-05,13.398507462686569
2017-09-06,12.286567164179106
2017-09-07,11.070149253731344
2017-09-08,11.032835820895523
2017-09-09,13.238805970149254
2017-09-10,13.7
2017-09-11,13.82686567164179
2017-09-12,14.123880597014924
2017-09-13,12.49402985074627
2017-09-14,11.667164179104478
2017-09-15,12.055223880597016
2017-09-16,11.226865671641791
2017-09-17,10.485074626865671
2017-09-18,10.311940298507462
2017-09-19,9.976119402985073
2017-09-20,8.78955223880597
2017-09-21,10.317910447761193
2017-09-22,11.419402985074628
2017-09-23,12.964179104477612
2017-09-24,13.732835820895522
2017-09-25,13.61641791044776
2017-09-26,13.2955223880597
2017-09-27,13.340298507462686
2017-09-28,12.864179104477612
2017-09-29,11.528358208955224
2017-09-30,11.046268656716418
2017-10-01,11.348484848484848
2017-10-02,11.76818181818182
2017-10-03,11.845454545454544
2017-10-04,9.712121212121213
2017-10-05,7.844776119402986
2017-10-06,8.107462686567166
2017-10-07,6.519402985074627
2017-10-08,6.353731343283582
2017-10-09,7.511940298507463
2017-10-10,6.901492537313432
2017-10-11,7.370149253731343
2017-10-12,10.328358208955224
2017-10-13,7.525373134328358
2017-10-14,11.813432835820896
2017-10-15,10.79402985074627
2017-10-16,12.72537313432836
2017-10-17,11.376119402985076
2017-10-18,6.937313432835821
2017-10-19,4.18955223880597
2017-10-20,6.062686567164179
2017-10-21,6.773134328358209
2017-10-22,5.980597014925373
2017-10-23,4.6
2017-10-24,4.140298507462687
2017-10-25,7.837313432835821
2017-10-26,6.66865671641791
2017-10-27,4.903030303030303
2017-10-28,7.233333333333333
2017-10-29,4.2272727272727275
2017-10-30,2.4681818181818183
2017-10-31,2.9272727272727272
2017-11-01,6.955223880597015
2017-11-02,6.683582089552239
2017-11-03,4.016417910447761
2017-11-04,7.4358208955223875
2017-11-05,8.35223880597015
2017-11-06,3.8835820895522386
2017-11-07,2.7029850746268655
2017-11-08,2.9925373134328357
2017-11-09,6.12089552238806
2017-11-10,4.517910447761194
2017-11-11,2.7223880597014927
2017-11-12,-0.06268656716417907
2017-11-13,-0.41044776119402987
2017-11-14,-0.3029850746268657
2017-11-15,2.183582089552239
2017-11-16,2.0104477611940297
2017-11-17,4.892537313432836
2017-11-18,3.1343283582089554
2017-11-19,-0.1298507462686567
2017-11-20,-2.3701492537313436
2017-11-21,-3.206060606060606
2017-11-22,-0.4393939393939394
2017-11-23,6.974242424242425
2017-11-24,4.407575757575757
2017-11-25,1.559090909090909
2017-11-26,2.0424242424242425
2017-11-27,2.566666666666667
2017-11-28,2.1015151515151516
2017-11-29,1.5545454545454545
2017-11-30,0.3075757575757576
2017-12-01,-0.41060606060606064
2017-12-02,-0.23030303030303031
2017-12-03,2.126865671641791
2017-12-04,-2.056060606060606
2017-12-05,-0.11363636363636363
2017-12-06,0.10909090909090906
2017-12-07,4.75
2017-12-08,4.112121212121211
2017-12-09,1.8955223880597014
2017-12-10,-0.6484848484848484
2017-12-11,-1.1818181818181819
2017-12-12,-1.3136363636363637
2017-12-13,-1.0954545454545455
2017-12-14,1.1149253731343285
2017-12-15,0.5757575757575758
2017-12-16,-0.8348484848484848
2017-12-17,-5.451515151515152
2017-12-18,-0.5121212121212121
2017-12-19,-1.012121212121212
2017-12-20,2.375757575757576
2017-12-21,0.5393939393939394
2017-12-22,-0.7151515151515151
2017-12-23,4.374242424242424
2017-12-24,1.4227272727272728
2017-12-25,2.624242424242424
2017-12-26,3.35
2017-12-27,2.7045454545454546
2017-12-28,2.7954545454545454
2017-12-29,1.6939393939393939
2017-12-30,0.3090909090909091
2017-12-31,1.0196969696969695
2018-01-01,2.495454545454545
2018-01-02,2.5727272727272728
2018-01-03,1.5984848484848484
2018-01-04,1.690909090909091
2018-01-05,-0.01515151515151513
2018-01-06,-4.195454545454545
2018-01-07,-4.0
2018-01-08,-1.459090909090909
2018-01-09,-3.0348484848484847
2018-01-10,-3.9439393939393943
2018-01-11,-1.943939393939394
2018-01-12,-1.187878787878788
2018-01-13,-1.3454545454545455
2018-01-14,-1.6227272727272726
2018-01-15,-1.7696969696969695
2018-01-16,0.16417910447761194
2018-01-17,-0.959090909090909
2018-01-18,-1.996969696969697
2018-01-19,-3.0257575757575754
2018-01-20,-2.9242424242424243
2018-01-21,-5.221212121212122
2018-01-22,-4.963636363636364
2018-01-23,-2.6954545454545453
2018-01-24,3.7522388059701495
2018-01-25,4.777272727272727
2018-01-26,3.0757575757575757
2018-01-27,-0.8954545454545455
2018-01-28,2.066666666666667
2018-01-29,0.8272727272727273
2018-01-30,-1.3257575757575757
2018-01-31,0.646969696969697
2018-02-01,0.7287878787878788
2018-02-02,-4.059090909090909
2018-02-03,-4.78939393939394
2018-02-04,-5.940909090909091
2018-02-05,-9.015151515151516
2018-02-06,-7.283333333333333
2018-02-07,-5.392424242424242
2018-02-08,-2.0257575757575754
2018-02-09,-2.0757575757575757
2018-02-10,-2.3303030303030305
2018-02-11,-1.9333333333333333
2018-02-12,0.5939393939393939
2018-02-13,-0.09393939393939393
2018-02-14,-0.39999999999999997
2018-02-15,-1.006060606060606
2018-02-16,-0.3378787878787879
2018-02-17,-1.6954545454545453
2018-02-18,-1.0712121212121213
2018-02-19,-1.7727272727272727
2018-02-20,-4.792424242424243
2018-02-21,-5.424242424242424
2018-02-22,-5.390909090909091
2018-02-23,-4.221212121212122
2018-02-24,-7.204545454545454
2018-02-25,-8.74090909090909
2018-02-26,-8.092424242424244
2018-02-27,-10.66060606060606
2018-02-28,-11.461194029850747
2018-03-01,-9.401492537313432
2018-03-02,-7.165671641791045
2018-03-03,-6.16969696969697
2018-03-04,-5.245454545454545
2018-03-05,-4.4393939393939394
2018-03-06,-2.1712121212121214
2018-03-07,-1.2803030303030303
2018-03-08,-2.1742424242424243
2018-03-09,-1.8348484848484847
2018-03-10,-2.6818181818181817
2018-03-11,-1.6318181818181818
2018-03-12,1.2075757575757575
2018-03-13,0.36818181818181817
2018-03-14,-2.340909090909091
2018-03-15,-4.940909090909091
2018-03-16,-7.190909090909091
2018-03-17,-6.813432835820896
2018-03-18,-4.919402985074627
2018-03-19,-0.603030303030303
2018-03-20,-1.8621212121212123
2018-03-21,0.23636363636363636
2018-03-22,0.9166666666666666
2018-03-23,0.49242424242424243
2018-03-24,1.2893939393939393
2018-03-25,3.6666666666666665
2018-03-26,-1.303030303030303
2018-03-27,-3.6045454545454545
2018-03-28,-3.7090909090909094
2018-03-29,-2.47910447761194
2018-03-30,-2.02089552238806
2018-03-31,-1.655223880597015
2018-04-01,-0.7761194029850746
2018-04-02,-0.2388059701492537
2018-04-03,-0.4626865671641791
2018-04-04,3.519402985074627
2018-04-05,3.9641791044776125
2018-04-06,3.1363636363636362
2018-04-07,3.73030303030303
2018-04-08,6.263636363636365
2018-04-09,4.734848484848484
2018-04-10,3.2029850746268655
2018-04-11,2.9597014925373135
2018-04-12,4.353731343283582
2018-04-13,6.086567164179105
2018-04-14,7.952238805970149
2018-04-15,6.53939393939394
2018-04-16,6.868181818181818
2018-04-17,7.627272727272727
2018-04-18,9.643939393939394
2018-04-19,10.737878787878788
2018-04-20,13.56060606060606
2018-04-21,10.55151515151515
2018-04-22,8.264615384615386
2018-04-23,7.009230769230769
2018-04-24,7.703030303030303
2018-04-25,7.653030303030303
2018-04-26,7.2
2018-04-27,7.007575757575758
2018-04-28,6.943939393939394
2018-04-29,7.548484848484848
2018-04-30,7.084848484848485
2018-05-01,6.92089552238806
2018-05-02,8.35223880597015
2018-05-03,6.207462686567164
2018-05-04,8.407462686567163
2018-05-05,11.409090909090908
2018-05-06,13.445454545454545
2018-05-07,15.01818181818182
2018-05-08,15.753030303030304
2018-05-09,15.793939393939395
2018-05-10,14.953030303030303
2018-05-11,15.181818181818182
2018-05-12,14.837878787878788
2018-05-13,16.854545454545455
2018-05-14,17.186363636363637
2018-05-15,17.831818181818182
2018-05-16,18.099999999999998
2018-05-17,13.328358208955224
2018-05-18,12.744776119402985
2018-05-19,13.470149253731343
2018-05-20,16.01044776119403
2018-05-21,16.45074626865672
2018-05-22,16.456716417910446
2018-05-23,16.228358208955225
2018-05-24,16.807462686567163
2018-05-25,17.84626865671642
2018-05-26,17.617910447761194
2018-05-27,17.398507462686567
2018-05-28,16.219402985074627
2018-05-29,19.423880597014925
2018-05-30,20.08805970149254
2018-05-31,17.71641791044776
2018-06-01,18.31940298507463
2018-06-02,20.54179104477612
2018-06-03,21.43134328358209
2018-06-04,18.28507462686567
2018-06-05,11.844776119402985
2018-06-06,12.498507462686566
2018-06-07,17.25820895522388
2018-06-08,17.443283582089553
2018-06-09,18.64029850746269
2018-06-10,19.58955223880597
2018-06-11,15.880597014925373
2018-06-12,15.738805970149254
2018-06-13,14.597014925373134
2018-06-14,15.466666666666667
2018-06-15,16.53636363636364
2018-06-16,16.099999999999998
2018-06-17,14.953030303030303
2018-06-18,14.693939393939393
2018-06-19,15.56060606060606
2018-06-20,13.30151515151515
2018-06-21,11.366666666666667
2018-06-22,11.818181818181818
2018-06-23,13.43030303030303
2018-06-24,15.143939393939394
2018-06-25,17.1469696969697
2018-06-26,18.477272727272727
2018-06-27,20.046969696969697
2018-06-28,20.75
2018-06-29,15.724242424242423
2018-06-30,14.24090909090909
2018-07-01,15.087878787878788
2018-07-02,16.016666666666666
2018-07-03,18.46363636363636
2018-07-04,19.11969696969697
2018-07-05,18.131818181818183
2018-07-06,19.36060606060606
2018-07-07,17.98787878787879
2018-07-08,18.393939393939394
2018-07-09,18.034848484848485
2018-07-10,19.76865671641791
2018-07-11,19.746268656716417
2018-07-12,19.929850746268656
2018-07-13,20.429850746268656
2018-07-14,20.67910447761194
2018-07-15,21.24179104477612
2018-07-16,22.583582089552237
2018-07-17,23.401492537313434
2018-07-18,22.246268656716417
2018-07-19,22.083582089552237
2018-07-20,21.829850746268654
2018-07-21,20.70149253731343
2018-07-22,19.577611940298507
2018-07-23,20.622388059701493
2018-07-24,22.47462686567164
2018-07-25,23.62537313432836
2018-07-26,23.529850746268657
2018-07-27,23.777611940298506
2018-07-28,22.840298507462688
2018-07-29,22.44626865671642
2018-07-30,22.465671641791044
2018-07-31,24.21492537313433
2018-08-01,23.69402985074627
2018-08-02,22.314925373134326
2018-08-03,21.250746268656716
2018-08-04,21.040298507462687
2018-08-05,19.273134328358207
2018-08-06,17.249253731343284
2018-08-07,19.437313432835822
2018-08-08,22.791044776119403
2018-08-09,21.93582089552239
2018-08-10,19.52686567164179
2018-08-11,16.380597014925375
2018-08-12,14.040298507462687
2018-08-13,14.686567164179104
2018-08-14,14.514925373134329
2018-08-15,16.39402985074627
2018-08-16,18.317910447761193
2018-08-17,18.765671641791045
2018-08-18,15.995522388059703
2018-08-19,16.970149253731343
2018-08-20,15.091044776119404
2018-08-21,13.84776119402985
2018-08-22,14.953731343283582
2018-08-23,18.5044776119403
2018-08-24,16.310606060606062
2018-08-25,13.606060606060606
2018-08-26,12.340909090909092
2018-08-27,12.159090909090908
2018-08-28,14.760606060606062
2018-08-29,15.248484848484848
2018-08-30,15.450000000000001
2018-08-31,13.67121212121212
2018-09-01,15.036363636363635
2018-09-02,15.210606060606061
2018-09-03,15.627272727272729
2018-09-04,15.642424242424244
2018-09-05,15.641538461538461
2018-09-06,15.666153846153845
2018-09-07,15.963076923076922
2018-09-08,15.435384615384615
2018-09-09,14.575384615384616
2018-09-10,14.864615384615385
2018-09-11,13.26
2018-09-12,13.472307692307693
2018-09-13,12.604615384615384
2018-09-14,13.072307692307692
2018-09-15,12.73030303030303
2018-09-16,10.940909090909091
2018-09-17,13.280303030303031
2018-09-18,16.112121212121213
2018-09-19,17.12878787878788
2018-09-20,14.447761194029852
2018-09-21,14.774242424242425
2018-09-22,11.333333333333334
2018-09-23,9.86060606060606
2018-09-24,6.989393939393939
2018-09-25,7.084848484848485
2018-09-26,11.846969696969696
2018-09-27,10.207575757575759
2018-09-28,7.071641791044776
2018-09-29,6.683582089552239
2018-09-30,10.387878787878789
2018-10-01,6.838805970149253
2018-10-02,5.525373134328358
2018-10-03,6.297014925373134
2018-10-04,5.543283582089552
2018-10-05,11.208955223880597
2018-10-06,7.9537313432835814
2018-10-07,5.31044776119403
2018-10-08,8.729850746268657
2018-10-09,12.374626865671642
2018-10-10,12.435820895522388
2018-10-11,10.947761194029852
2018-10-12,11.477611940298507
2018-10-13,14.180597014925374
2018-10-14,13.897014925373135
2018-10-15,12.822388059701494
2018-10-16,10.0
2018-10-17,12.24179104477612
2018-10-18,8.76268656716418
2018-10-19,4.911940298507463
2018-10-20,6.1805970149253735
2018-10-21,9.429850746268656
2018-10-22,8.438805970149254
2018-10-23,6.731343283582089
2018-10-24,4.297014925373134
2018-10-25,4.37910447761194
2018-10-26,1.217910447761194
2018-10-27,1.544776119402985
2018-10-28,0.41044776119402987
2018-10-29,0.7955223880597014
2018-10-30,5.686567164179104
2018-10-31,7.940298507462686
2018-11-01,6.062686567164179
2018-11-02,8.5955223880597
2018-11-03,6.344776119402986
2018-11-04,5.3149253731343284
2018-11-05,6.5
2018-11-06,7.802985074626865
2018-11-07,7.4089552238805965
2018-11-08,7.188059701492538
2018-11-09,6.991044776119403
2018-11-10,7.2701492537313435
2018-11-11,8.007462686567164
2018-11-12,8.302985074626864
2018-11-13,7.353731343283582
2018-11-14,6.858208955223881
2018-11-15,8.24776119402985
2018-11-16,6.605970149253731
2018-11-17,5.174626865671642
2018-11-18,3.9074626865671642
2018-11-19,1.7432835820895523
2018-11-20,0.1716417910447761
2018-11-21,1.2432835820895523
2018-11-22,-1.1940298507462686
2018-11-23,-3.3059701492537314
2018-11-24,-2.480597014925373
2018-11-25,-2.3044776119402988
2018-11-26,-2.946268656716418
2018-11-27,-5.5910447761194035
2018-11-28,-5.82089552238806
2018-11-29,0.9776119402985075
2018-11-30,2.8268656716417913
2018-12-01,3.2134328358208957
2018-12-02,3.8402985074626868
2018-12-03,5.377272727272727
2018-12-04,3.831818181818182
2018-12-05,-0.8242424242424242
2018-12-06,0.05522388059701491
2018-12-07,2.1515151515151514
2018-12-08,3.987878787878788
2018-12-09,2.6424242424242426
2018-12-10,0.7523076923076922
2018-12-11,1.8246153846153847
2018-12-12,-0.5092307692307693
2018-12-13,-1.596923076923077
2018-12-14,-2.7415384615384615
2018-12-15,-3.5323076923076924
2018-12-16,-0.7723076923076924
2018-12-17,-1.5615384615384615
2018-12-18,-2.386153846153846
2018-12-19,0.22923076923076927
2018-12-20,0.5772727272727273
2018-12-21,-1.4090909090909092
2018-12-22,-3.053030303030303
2018-12-23,-5.418181818181819
2018-12-24,-6.3121212121212125
2018-12-25,1.162121212121212
2018-12-26,1.865151515151515
2018-12-27,1.587878787878788
2018-12-28,-1.2030303030303031
2018-12-29,-0.46818181818181814
2018-12-30,-1.1712121212121211
